variable,sample_idx,pct_change,prediction
Y_-2,118,-0.07000000000000002,409.02567
Y_-2,119,-0.07000000000000002,409.79416
Y_-2,120,-0.07000000000000002,411.25278
Y_-2,121,-0.07000000000000002,411.46536
Y_-2,122,-0.07000000000000002,411.20554
Y_-2,123,-0.07000000000000002,412.84604
Y_-2,124,-0.07000000000000002,412.83286
Y_-2,125,-0.07000000000000002,411.809
Y_-2,126,-0.07000000000000002,411.44388
Y_-2,127,-0.07000000000000002,412.08163
Y_-2,128,-0.07000000000000002,409.9418
Y_-2,129,-0.07000000000000002,409.36508
Y_-2,130,-0.07000000000000002,409.0368
Y_-2,131,-0.07000000000000002,408.49472
Y_-2,132,-0.07000000000000002,408.07077
Y_-2,133,-0.07000000000000002,408.3597
Y_-2,134,-0.07000000000000002,408.70053
Y_-2,135,-0.07000000000000002,411.59543
Y_-2,136,-0.07000000000000002,412.79337
Y_-2,137,-0.07000000000000002,412.17715
Y_-2,138,-0.07000000000000002,411.10312
Y_-2,139,-0.07000000000000002,409.37903
Y_-2,140,-0.07000000000000002,409.1888
Y_-2,141,-0.07000000000000002,409.50705
Y_-2,142,-0.07000000000000002,409.77597
Y_-2,143,-0.07000000000000002,410.26956
Y_-2,144,-0.07000000000000002,409.6979
Y_-2,145,-0.07000000000000002,411.34714
Y_-2,146,-0.07000000000000002,412.6852
Y_-2,147,-0.07000000000000002,413.5721
Y_-2,148,-0.07000000000000002,412.88425
Y_-2,149,-0.07000000000000002,412.49118
Y_-2,150,-0.07000000000000002,412.10257
Y_-2,151,-0.07000000000000002,411.44614
Y_-2,152,-0.07000000000000002,411.1605
Y_-2,153,-0.07000000000000002,410.82727
Y_-2,154,-0.07000000000000002,410.03046
Y_-2,155,-0.07000000000000002,411.00394
Y_-2,156,-0.07000000000000002,411.23392
Y_-2,157,-0.07000000000000002,410.04562
Y_-2,158,-0.07000000000000002,410.18414
Y_-2,159,-0.07000000000000002,409.60373
Y_-2,160,-0.07000000000000002,408.81662
Y_-2,161,-0.07000000000000002,407.05936
Y_-2,162,-0.07000000000000002,407.37747
Y_-2,163,-0.07000000000000002,406.72385
Y_-2,164,-0.07000000000000002,407.29962
Y_-2,165,-0.07000000000000002,406.04578
Y_-2,166,-0.07000000000000002,407.3002
Y_-2,167,-0.07000000000000002,407.73398
Y_-2,168,-0.07000000000000002,406.49026
Y_-2,169,-0.07000000000000002,405.47037
Y_-2,170,-0.07000000000000002,404.35214
Y_-2,171,-0.07000000000000002,403.5961
Y_-2,172,-0.07000000000000002,403.3387
Y_-2,173,-0.07000000000000002,402.62155
Y_-2,174,-0.07000000000000002,401.596
Y_-2,0,-0.060000000000000026,395.81183
Y_-2,1,-0.060000000000000026,397.83453
Y_-2,2,-0.060000000000000026,398.79984
Y_-2,3,-0.060000000000000026,396.52658
Y_-2,4,-0.060000000000000026,394.74246
Y_-2,5,-0.060000000000000026,396.80344
Y_-2,6,-0.060000000000000026,397.4742
Y_-2,7,-0.060000000000000026,396.81326
Y_-2,8,-0.060000000000000026,395.6918
Y_-2,9,-0.060000000000000026,396.4025
Y_-2,10,-0.060000000000000026,397.51297
Y_-2,11,-0.060000000000000026,397.07138
Y_-2,12,-0.060000000000000026,395.53036
Y_-2,13,-0.060000000000000026,395.3705
Y_-2,14,-0.060000000000000026,395.38904
Y_-2,15,-0.060000000000000026,395.49622
Y_-2,16,-0.060000000000000026,393.69522
Y_-2,17,-0.060000000000000026,393.24112
Y_-2,18,-0.060000000000000026,395.0978
Y_-2,19,-0.060000000000000026,394.5306
Y_-2,20,-0.060000000000000026,393.92688
Y_-2,21,-0.060000000000000026,394.13882
Y_-2,22,-0.060000000000000026,392.73956
Y_-2,23,-0.060000000000000026,391.83627
Y_-2,24,-0.060000000000000026,392.6821
Y_-2,25,-0.060000000000000026,391.61606
Y_-2,26,-0.060000000000000026,391.32138
Y_-2,27,-0.060000000000000026,391.13232
Y_-2,28,-0.060000000000000026,390.0415
Y_-2,29,-0.060000000000000026,390.87265
Y_-2,30,-0.060000000000000026,393.88745
Y_-2,31,-0.060000000000000026,392.94702
Y_-2,32,-0.060000000000000026,391.4059
Y_-2,33,-0.060000000000000026,393.52515
Y_-2,34,-0.060000000000000026,395.6434
Y_-2,35,-0.060000000000000026,394.52792
Y_-2,36,-0.060000000000000026,396.66162
Y_-2,37,-0.060000000000000026,398.3176
Y_-2,38,-0.060000000000000026,397.1313
Y_-2,39,-0.060000000000000026,398.50668
Y_-2,40,-0.060000000000000026,398.0394
Y_-2,41,-0.060000000000000026,396.67307
Y_-2,42,-0.060000000000000026,394.89017
Y_-2,43,-0.060000000000000026,394.50607
Y_-2,44,-0.060000000000000026,393.9596
Y_-2,45,-0.060000000000000026,395.6024
Y_-2,46,-0.060000000000000026,395.98907
Y_-2,47,-0.060000000000000026,395.30453
Y_-2,48,-0.060000000000000026,394.64777
Y_-2,49,-0.060000000000000026,393.64536
Y_-2,50,-0.060000000000000026,393.17038
Y_-2,51,-0.060000000000000026,393.86948
Y_-2,52,-0.060000000000000026,393.9514
Y_-2,53,-0.060000000000000026,394.74216
Y_-2,54,-0.060000000000000026,393.4671
Y_-2,55,-0.060000000000000026,394.08383
Y_-2,56,-0.060000000000000026,393.28073
Y_-2,57,-0.060000000000000026,393.23688
Y_-2,58,-0.060000000000000026,393.07272
Y_-2,59,-0.060000000000000026,394.25327
Y_-2,60,-0.060000000000000026,393.5317
Y_-2,61,-0.060000000000000026,393.72006
Y_-2,62,-0.060000000000000026,394.2559
Y_-2,63,-0.060000000000000026,397.12515
Y_-2,64,-0.060000000000000026,397.38864
Y_-2,65,-0.060000000000000026,396.37198
Y_-2,66,-0.060000000000000026,395.85687
Y_-2,67,-0.060000000000000026,395.45377
Y_-2,68,-0.060000000000000026,394.89743
Y_-2,69,-0.060000000000000026,395.05154
Y_-2,70,-0.060000000000000026,394.8345
Y_-2,71,-0.060000000000000026,394.67474
Y_-2,72,-0.060000000000000026,393.56992
Y_-2,73,-0.060000000000000026,395.07596
Y_-2,74,-0.060000000000000026,394.84412
Y_-2,75,-0.060000000000000026,395.5664
Y_-2,76,-0.060000000000000026,396.27902
Y_-2,77,-0.060000000000000026,397.18814
Y_-2,78,-0.060000000000000026,397.37372
Y_-2,79,-0.060000000000000026,398.36325
Y_-2,80,-0.060000000000000026,400.5227
Y_-2,81,-0.060000000000000026,402.07047
Y_-2,82,-0.060000000000000026,401.75366
Y_-2,83,-0.060000000000000026,402.3187
Y_-2,84,-0.060000000000000026,399.9258
Y_-2,85,-0.060000000000000026,399.49545
Y_-2,86,-0.060000000000000026,401.58313
Y_-2,87,-0.060000000000000026,401.91238
Y_-2,88,-0.060000000000000026,401.16943
Y_-2,89,-0.060000000000000026,400.56104
Y_-2,90,-0.060000000000000026,401.67892
Y_-2,91,-0.060000000000000026,400.67017
Y_-2,92,-0.060000000000000026,401.0934
Y_-2,93,-0.060000000000000026,401.84592
Y_-2,94,-0.060000000000000026,400.9396
Y_-2,95,-0.060000000000000026,403.54108
Y_-2,96,-0.060000000000000026,403.59445
Y_-2,97,-0.060000000000000026,404.14362
Y_-2,98,-0.060000000000000026,404.42856
Y_-2,99,-0.060000000000000026,405.6583
Y_-2,100,-0.060000000000000026,407.90195
Y_-2,101,-0.060000000000000026,408.51175
Y_-2,102,-0.060000000000000026,407.68707
Y_-2,103,-0.060000000000000026,408.0943
Y_-2,104,-0.060000000000000026,408.1337
Y_-2,105,-0.060000000000000026,409.1099
Y_-2,106,-0.060000000000000026,405.02164
Y_-2,107,-0.060000000000000026,406.9909
Y_-2,108,-0.060000000000000026,409.73312
Y_-2,109,-0.060000000000000026,410.4014
Y_-2,110,-0.060000000000000026,407.79837
Y_-2,111,-0.060000000000000026,406.55725
Y_-2,112,-0.060000000000000026,407.12888
Y_-2,113,-0.060000000000000026,406.51016
Y_-2,114,-0.060000000000000026,408.13715
Y_-2,115,-0.060000000000000026,409.4382
Y_-2,116,-0.060000000000000026,410.42593
Y_-2,117,-0.060000000000000026,410.57465
Y_-2,118,-0.060000000000000026,409.09637
Y_-2,119,-0.060000000000000026,409.86563
Y_-2,120,-0.060000000000000026,411.321
Y_-2,121,-0.060000000000000026,411.5314
Y_-2,122,-0.060000000000000026,411.2717
Y_-2,123,-0.060000000000000026,412.90958
Y_-2,124,-0.060000000000000026,412.89432
Y_-2,125,-0.060000000000000026,411.87216
Y_-2,126,-0.060000000000000026,411.5096
Y_-2,127,-0.060000000000000026,412.14603
Y_-2,128,-0.060000000000000026,410.0085
Y_-2,129,-0.060000000000000026,409.4353
Y_-2,130,-0.060000000000000026,409.1082
Y_-2,131,-0.060000000000000026,408.5671
Y_-2,132,-0.060000000000000026,408.14413
Y_-2,133,-0.060000000000000026,408.43332
Y_-2,134,-0.060000000000000026,408.7735
Y_-2,135,-0.060000000000000026,411.66354
Y_-2,136,-0.060000000000000026,412.85596
Y_-2,137,-0.060000000000000026,412.2396
Y_-2,138,-0.060000000000000026,411.16812
Y_-2,139,-0.060000000000000026,409.44778
Y_-2,140,-0.060000000000000026,409.25998
Y_-2,141,-0.060000000000000026,409.578
Y_-2,142,-0.060000000000000026,409.8463
Y_-2,143,-0.060000000000000026,410.33893
Y_-2,144,-0.060000000000000026,409.76743
Y_-2,145,-0.060000000000000026,411.4149
Y_-2,146,-0.060000000000000026,412.74765
Y_-2,147,-0.060000000000000026,413.63144
Y_-2,148,-0.060000000000000026,412.94443
Y_-2,149,-0.060000000000000026,412.553
Y_-2,150,-0.060000000000000026,412.16556
Y_-2,151,-0.060000000000000026,411.5108
Y_-2,152,-0.060000000000000026,411.22638
Y_-2,153,-0.060000000000000026,410.89395
Y_-2,154,-0.060000000000000026,410.0988
Y_-2,155,-0.060000000000000026,411.07175
Y_-2,156,-0.060000000000000026,411.30008
Y_-2,157,-0.060000000000000026,410.11322
Y_-2,158,-0.060000000000000026,410.25284
Y_-2,159,-0.060000000000000026,409.67264
Y_-2,160,-0.060000000000000026,408.88727
Y_-2,161,-0.060000000000000026,407.13272
Y_-2,162,-0.060000000000000026,407.45267
Y_-2,163,-0.060000000000000026,406.79904
Y_-2,164,-0.060000000000000026,407.37515
Y_-2,165,-0.060000000000000026,406.12167
Y_-2,166,-0.060000000000000026,407.3768
Y_-2,167,-0.060000000000000026,407.80862
Y_-2,168,-0.060000000000000026,406.56522
Y_-2,169,-0.060000000000000026,405.5474
Y_-2,170,-0.060000000000000026,404.43088
Y_-2,171,-0.060000000000000026,403.6764
Y_-2,172,-0.060000000000000026,403.41986
Y_-2,173,-0.060000000000000026,402.7029
Y_-2,174,-0.060000000000000026,401.6782
Y_-2,0,-0.05000000000000003,395.89526
Y_-2,1,-0.05000000000000003,397.91977
Y_-2,2,-0.05000000000000003,398.8832
Y_-2,3,-0.05000000000000003,396.60727
Y_-2,4,-0.05000000000000003,394.82443
Y_-2,5,-0.05000000000000003,396.88895
Y_-2,6,-0.05000000000000003,397.55783
Y_-2,7,-0.05000000000000003,396.8955
Y_-2,8,-0.05000000000000003,395.77383
Y_-2,9,-0.05000000000000003,396.48648
Y_-2,10,-0.05000000000000003,397.59695
Y_-2,11,-0.05000000000000003,397.15378
Y_-2,12,-0.05000000000000003,395.6123
Y_-2,13,-0.05000000000000003,395.45407
Y_-2,14,-0.05000000000000003,395.47272
Y_-2,15,-0.05000000000000003,395.5798
Y_-2,16,-0.05000000000000003,393.7771
Y_-2,17,-0.05000000000000003,393.3255
Y_-2,18,-0.05000000000000003,395.18344
Y_-2,19,-0.05000000000000003,394.6135
Y_-2,20,-0.05000000000000003,394.00998
Y_-2,21,-0.05000000000000003,394.22278
Y_-2,22,-0.05000000000000003,392.822
Y_-2,23,-0.05000000000000003,391.91946
Y_-2,24,-0.05000000000000003,392.7673
Y_-2,25,-0.05000000000000003,391.69925
Y_-2,26,-0.05000000000000003,391.40555
Y_-2,27,-0.05000000000000003,391.21664
Y_-2,28,-0.05000000000000003,390.125
Y_-2,29,-0.05000000000000003,390.95834
Y_-2,30,-0.05000000000000003,393.97504
Y_-2,31,-0.05000000000000003,393.03006
Y_-2,32,-0.05000000000000003,391.48868
Y_-2,33,-0.05000000000000003,393.61014
Y_-2,34,-0.05000000000000003,395.7294
Y_-2,35,-0.05000000000000003,394.61044
Y_-2,36,-0.05000000000000003,396.74722
Y_-2,37,-0.05000000000000003,398.4017
Y_-2,38,-0.05000000000000003,397.21283
Y_-2,39,-0.05000000000000003,398.59055
Y_-2,40,-0.05000000000000003,398.1215
Y_-2,41,-0.05000000000000003,396.7548
Y_-2,42,-0.05000000000000003,394.97202
Y_-2,43,-0.05000000000000003,394.5895
Y_-2,44,-0.05000000000000003,394.04282
Y_-2,45,-0.05000000000000003,395.68777
Y_-2,46,-0.05000000000000003,396.0727
Y_-2,47,-0.05000000000000003,395.387
Y_-2,48,-0.05000000000000003,394.73053
Y_-2,49,-0.05000000000000003,393.72806
Y_-2,50,-0.05000000000000003,393.25613
Y_-2,51,-0.05000000000000003,393.95398
Y_-2,52,-0.05000000000000003,394.0352
Y_-2,53,-0.05000000000000003,394.8266
Y_-2,54,-0.05000000000000003,393.54953
Y_-2,55,-0.05000000000000003,394.1684
Y_-2,56,-0.05000000000000003,393.36374
Y_-2,57,-0.05000000000000003,393.3209
Y_-2,58,-0.05000000000000003,393.1566
Y_-2,59,-0.05000000000000003,394.33835
Y_-2,60,-0.05000000000000003,393.6148
Y_-2,61,-0.05000000000000003,393.80405
Y_-2,62,-0.05000000000000003,394.34024
Y_-2,63,-0.05000000000000003,397.21103
Y_-2,64,-0.05000000000000003,397.47134
Y_-2,65,-0.05000000000000003,396.45377
Y_-2,66,-0.05000000000000003,395.93954
Y_-2,67,-0.05000000000000003,395.53668
Y_-2,68,-0.05000000000000003,394.98038
Y_-2,69,-0.05000000000000003,395.13516
Y_-2,70,-0.05000000000000003,394.91772
Y_-2,71,-0.05000000000000003,394.75803
Y_-2,72,-0.05000000000000003,393.65247
Y_-2,73,-0.05000000000000003,395.16107
Y_-2,74,-0.05000000000000003,394.9272
Y_-2,75,-0.05000000000000003,395.65048
Y_-2,76,-0.05000000000000003,396.36282
Y_-2,77,-0.05000000000000003,397.27176
Y_-2,78,-0.05000000000000003,397.45645
Y_-2,79,-0.05000000000000003,398.4465
Y_-2,80,-0.05000000000000003,400.6058
Y_-2,81,-0.05000000000000003,402.15134
Y_-2,82,-0.05000000000000003,401.83292
Y_-2,83,-0.05000000000000003,402.39822
Y_-2,84,-0.05000000000000003,400.0042
Y_-2,85,-0.05000000000000003,399.5765
Y_-2,86,-0.05000000000000003,401.6651
Y_-2,87,-0.05000000000000003,401.99173
Y_-2,88,-0.05000000000000003,401.24844
Y_-2,89,-0.05000000000000003,400.64084
Y_-2,90,-0.05000000000000003,401.75974
Y_-2,91,-0.05000000000000003,400.7495
Y_-2,92,-0.05000000000000003,401.17422
Y_-2,93,-0.05000000000000003,401.92618
Y_-2,94,-0.05000000000000003,401.01907
Y_-2,95,-0.05000000000000003,403.6218
Y_-2,96,-0.05000000000000003,403.67203
Y_-2,97,-0.05000000000000003,404.22122
Y_-2,98,-0.05000000000000003,404.50546
Y_-2,99,-0.05000000000000003,405.73425
Y_-2,100,-0.05000000000000003,407.97495
Y_-2,101,-0.05000000000000003,408.5817
Y_-2,102,-0.05000000000000003,407.75723
Y_-2,103,-0.05000000000000003,408.16498
Y_-2,104,-0.05000000000000003,408.20383
Y_-2,105,-0.05000000000000003,409.17868
Y_-2,106,-0.05000000000000003,405.0923
Y_-2,107,-0.05000000000000003,407.06546
Y_-2,108,-0.05000000000000003,409.80267
Y_-2,109,-0.05000000000000003,410.4669
Y_-2,110,-0.05000000000000003,407.86594
Y_-2,111,-0.05000000000000003,406.62863
Y_-2,112,-0.05000000000000003,407.2012
Y_-2,113,-0.05000000000000003,406.58237
Y_-2,114,-0.05000000000000003,408.2089
Y_-2,115,-0.05000000000000003,409.50668
Y_-2,116,-0.05000000000000003,410.49164
Y_-2,117,-0.05000000000000003,410.63892
Y_-2,118,-0.05000000000000003,409.16208
Y_-2,119,-0.05000000000000003,409.9321
Y_-2,120,-0.05000000000000003,411.3845
Y_-2,121,-0.05000000000000003,411.59286
Y_-2,122,-0.05000000000000003,411.33328
Y_-2,123,-0.05000000000000003,412.96854
Y_-2,124,-0.05000000000000003,412.95157
Y_-2,125,-0.05000000000000003,411.931
Y_-2,126,-0.05000000000000003,411.57062
Y_-2,127,-0.05000000000000003,412.20587
Y_-2,128,-0.05000000000000003,410.0706
Y_-2,129,-0.05000000000000003,409.5007
Y_-2,130,-0.05000000000000003,409.1747
Y_-2,131,-0.05000000000000003,408.63455
Y_-2,132,-0.05000000000000003,408.21255
Y_-2,133,-0.05000000000000003,408.5019
Y_-2,134,-0.05000000000000003,408.84146
Y_-2,135,-0.05000000000000003,411.72702
Y_-2,136,-0.05000000000000003,412.91415
Y_-2,137,-0.05000000000000003,412.29758
Y_-2,138,-0.05000000000000003,411.2286
Y_-2,139,-0.05000000000000003,409.51175
Y_-2,140,-0.05000000000000003,409.32626
Y_-2,141,-0.05000000000000003,409.6442
Y_-2,142,-0.05000000000000003,409.91183
Y_-2,143,-0.05000000000000003,410.40347
Y_-2,144,-0.05000000000000003,409.83215
Y_-2,145,-0.05000000000000003,411.4779
Y_-2,146,-0.05000000000000003,412.80563
Y_-2,147,-0.05000000000000003,413.68655
Y_-2,148,-0.05000000000000003,413.00043
Y_-2,149,-0.05000000000000003,412.61057
Y_-2,150,-0.05000000000000003,412.22415
Y_-2,151,-0.05000000000000003,411.5709
Y_-2,152,-0.05000000000000003,411.2877
Y_-2,153,-0.05000000000000003,410.95602
Y_-2,154,-0.05000000000000003,410.16226
Y_-2,155,-0.05000000000000003,411.13486
Y_-2,156,-0.05000000000000003,411.3616
Y_-2,157,-0.05000000000000003,410.17612
Y_-2,158,-0.05000000000000003,410.31674
Y_-2,159,-0.05000000000000003,409.73685
Y_-2,160,-0.05000000000000003,408.95306
Y_-2,161,-0.05000000000000003,407.20102
Y_-2,162,-0.05000000000000003,407.52267
Y_-2,163,-0.05000000000000003,406.8691
Y_-2,164,-0.05000000000000003,407.44556
Y_-2,165,-0.05000000000000003,406.19244
Y_-2,166,-0.05000000000000003,407.44833
Y_-2,167,-0.05000000000000003,407.87808
Y_-2,168,-0.05000000000000003,406.63516
Y_-2,169,-0.05000000000000003,405.61923
Y_-2,170,-0.05000000000000003,404.5043
Y_-2,171,-0.05000000000000003,403.75122
Y_-2,172,-0.05000000000000003,403.4954
Y_-2,173,-0.05000000000000003,402.7788
Y_-2,174,-0.05000000000000003,401.75485
Y_-2,0,-0.040000000000000036,395.9733
Y_-2,1,-0.040000000000000036,397.99954
Y_-2,2,-0.040000000000000036,398.96118
Y_-2,3,-0.040000000000000036,396.68277
Y_-2,4,-0.040000000000000036,394.9011
Y_-2,5,-0.040000000000000036,396.96896
Y_-2,6,-0.040000000000000036,397.6359
Y_-2,7,-0.040000000000000036,396.97232
Y_-2,8,-0.040000000000000036,395.85037
Y_-2,9,-0.040000000000000036,396.56503
Y_-2,10,-0.040000000000000036,397.67545
Y_-2,11,-0.040000000000000036,397.2308
Y_-2,12,-0.040000000000000036,395.68887
Y_-2,13,-0.040000000000000036,395.53226
Y_-2,14,-0.040000000000000036,395.55093
Y_-2,15,-0.040000000000000036,395.65796
Y_-2,16,-0.040000000000000036,393.85373
Y_-2,17,-0.040000000000000036,393.40457
Y_-2,18,-0.040000000000000036,395.26358
Y_-2,19,-0.040000000000000036,394.69104
Y_-2,20,-0.040000000000000036,394.08774
Y_-2,21,-0.040000000000000036,394.30127
Y_-2,22,-0.040000000000000036,392.89902
Y_-2,23,-0.040000000000000036,391.9974
Y_-2,24,-0.040000000000000036,392.84708
Y_-2,25,-0.040000000000000036,391.7771
Y_-2,26,-0.040000000000000036,391.48428
Y_-2,27,-0.040000000000000036,391.2955
Y_-2,28,-0.040000000000000036,390.20303
Y_-2,29,-0.040000000000000036,391.03845
Y_-2,30,-0.040000000000000036,394.0571
Y_-2,31,-0.040000000000000036,393.1077
Y_-2,32,-0.040000000000000036,391.56607
Y_-2,33,-0.040000000000000036,393.6897
Y_-2,34,-0.040000000000000036,395.80997
Y_-2,35,-0.040000000000000036,394.68765
Y_-2,36,-0.040000000000000036,396.8273
Y_-2,37,-0.040000000000000036,398.48026
Y_-2,38,-0.040000000000000036,397.28894
Y_-2,39,-0.040000000000000036,398.66898
Y_-2,40,-0.040000000000000036,398.19803
Y_-2,41,-0.040000000000000036,396.83118
Y_-2,42,-0.040000000000000036,395.04858
Y_-2,43,-0.040000000000000036,394.6675
Y_-2,44,-0.040000000000000036,394.12076
Y_-2,45,-0.040000000000000036,395.76773
Y_-2,46,-0.040000000000000036,396.15085
Y_-2,47,-0.040000000000000036,395.4641
Y_-2,48,-0.040000000000000036,394.80795
Y_-2,49,-0.040000000000000036,393.80545
Y_-2,50,-0.040000000000000036,393.33633
Y_-2,51,-0.040000000000000036,394.0332
Y_-2,52,-0.040000000000000036,394.11353
Y_-2,53,-0.040000000000000036,394.9056
Y_-2,54,-0.040000000000000036,393.62674
Y_-2,55,-0.040000000000000036,394.24756
Y_-2,56,-0.040000000000000036,393.44147
Y_-2,57,-0.040000000000000036,393.39932
Y_-2,58,-0.040000000000000036,393.23492
Y_-2,59,-0.040000000000000036,394.41788
Y_-2,60,-0.040000000000000036,393.6926
Y_-2,61,-0.040000000000000036,393.88263
Y_-2,62,-0.040000000000000036,394.41898
Y_-2,63,-0.040000000000000036,397.2914
Y_-2,64,-0.040000000000000036,397.54868
Y_-2,65,-0.040000000000000036,396.5304
Y_-2,66,-0.040000000000000036,396.01688
Y_-2,67,-0.040000000000000036,395.61423
Y_-2,68,-0.040000000000000036,395.05777
Y_-2,69,-0.040000000000000036,395.21326
Y_-2,70,-0.040000000000000036,394.99536
Y_-2,71,-0.040000000000000036,394.8359
Y_-2,72,-0.040000000000000036,393.72968
Y_-2,73,-0.040000000000000036,395.2407
Y_-2,74,-0.040000000000000036,395.0049
Y_-2,75,-0.040000000000000036,395.7291
Y_-2,76,-0.040000000000000036,396.44107
Y_-2,77,-0.040000000000000036,397.34988
Y_-2,78,-0.040000000000000036,397.53387
Y_-2,79,-0.040000000000000036,398.52432
Y_-2,80,-0.040000000000000036,400.68335
Y_-2,81,-0.040000000000000036,402.22687
Y_-2,82,-0.040000000000000036,401.9069
Y_-2,83,-0.040000000000000036,402.47244
Y_-2,84,-0.040000000000000036,400.0773
Y_-2,85,-0.040000000000000036,399.65207
Y_-2,86,-0.040000000000000036,401.74155
Y_-2,87,-0.040000000000000036,402.0659
Y_-2,88,-0.040000000000000036,401.3221
Y_-2,89,-0.040000000000000036,400.71524
Y_-2,90,-0.040000000000000036,401.83524
Y_-2,91,-0.040000000000000036,400.82358
Y_-2,92,-0.040000000000000036,401.24966
Y_-2,93,-0.040000000000000036,402.0012
Y_-2,94,-0.040000000000000036,401.09317
Y_-2,95,-0.040000000000000036,403.69705
Y_-2,96,-0.040000000000000036,403.74442
Y_-2,97,-0.040000000000000036,404.29355
Y_-2,98,-0.040000000000000036,404.57712
Y_-2,99,-0.040000000000000036,405.8052
Y_-2,100,-0.040000000000000036,408.04303
Y_-2,101,-0.040000000000000036,408.64685
Y_-2,102,-0.040000000000000036,407.8225
Y_-2,103,-0.040000000000000036,408.23087
Y_-2,104,-0.040000000000000036,408.26913
Y_-2,105,-0.040000000000000036,409.24274
Y_-2,106,-0.040000000000000036,405.15793
Y_-2,107,-0.040000000000000036,407.135
Y_-2,108,-0.040000000000000036,409.86758
Y_-2,109,-0.040000000000000036,410.5278
Y_-2,110,-0.040000000000000036,407.9288
Y_-2,111,-0.040000000000000036,406.69516
Y_-2,112,-0.040000000000000036,407.26865
Y_-2,113,-0.040000000000000036,406.64966
Y_-2,114,-0.040000000000000036,408.2756
Y_-2,115,-0.040000000000000036,409.5705
Y_-2,116,-0.040000000000000036,410.55295
Y_-2,117,-0.040000000000000036,410.69864
Y_-2,118,-0.040000000000000036,409.22336
Y_-2,119,-0.040000000000000036,409.99402
Y_-2,120,-0.040000000000000036,411.44354
Y_-2,121,-0.040000000000000036,411.65012
Y_-2,122,-0.040000000000000036,411.39053
Y_-2,123,-0.040000000000000036,413.02335
Y_-2,124,-0.040000000000000036,413.00467
Y_-2,125,-0.040000000000000036,411.98557
Y_-2,126,-0.040000000000000036,411.62747
Y_-2,127,-0.040000000000000036,412.26154
Y_-2,128,-0.040000000000000036,410.12833
Y_-2,129,-0.040000000000000036,409.56158
Y_-2,130,-0.040000000000000036,409.2366
Y_-2,131,-0.040000000000000036,408.6973
Y_-2,132,-0.040000000000000036,408.2762
Y_-2,133,-0.040000000000000036,408.56577
Y_-2,134,-0.040000000000000036,408.9047
Y_-2,135,-0.040000000000000036,411.7861
Y_-2,136,-0.040000000000000036,412.96823
Y_-2,137,-0.040000000000000036,412.3515
Y_-2,138,-0.040000000000000036,411.28488
Y_-2,139,-0.040000000000000036,409.57126
Y_-2,140,-0.040000000000000036,409.3879
Y_-2,141,-0.040000000000000036,409.70572
Y_-2,142,-0.040000000000000036,409.9728
Y_-2,143,-0.040000000000000036,410.46353
Y_-2,144,-0.040000000000000036,409.89243
Y_-2,145,-0.040000000000000036,411.53647
Y_-2,146,-0.040000000000000036,412.85947
Y_-2,147,-0.040000000000000036,413.73776
Y_-2,148,-0.040000000000000036,413.05246
Y_-2,149,-0.040000000000000036,412.664
Y_-2,150,-0.040000000000000036,412.2786
Y_-2,151,-0.040000000000000036,411.62674
Y_-2,152,-0.040000000000000036,411.34476
Y_-2,153,-0.040000000000000036,411.01382
Y_-2,154,-0.040000000000000036,410.22147
Y_-2,155,-0.040000000000000036,411.19357
Y_-2,156,-0.040000000000000036,411.41885
Y_-2,157,-0.040000000000000036,410.23465
Y_-2,158,-0.040000000000000036,410.37613
Y_-2,159,-0.040000000000000036,409.79672
Y_-2,160,-0.040000000000000036,409.01425
Y_-2,161,-0.040000000000000036,407.2646
Y_-2,162,-0.040000000000000036,407.58786
Y_-2,163,-0.040000000000000036,406.93436
Y_-2,164,-0.040000000000000036,407.51108
